ber,ber_th,snr,snr_measured,distance,distance_th,duration,state,pt,energy,N,ber_diff,distance_diff
1.1102230246251565e-15,1.6219899624731182e-14,-10,-6,3.278949315215729,2,11.17375800879649,"[0.8, 0.021004816229435796, 0.52, 0.25, 0.0, 0.2]",0.012589,21187.89316638715,2,-1.5109676600106026e-14,1.278949315215729
1.1102230246251565e-15,1.6219899624731182e-14,-10,-6,3.278949315215729,2,11.17375800879649,"[0.8, 0.021004816229435796, 0.52, 0.25, 0.0, 0.2]",0.012589,21185.71585351675,2,-1.5109676600106026e-14,1.278949315215729
1.1102230246251565e-15,1.6219899624731182e-14,-10,-6,3.278949315215729,2,11.17375800879649,"[0.8, 0.021004816229435796, 0.52, 0.25, 0.0, 0.2]",0.012589,21183.53854064635,2,-1.5109676600106026e-14,1.278949315215729
1.1102230246251565e-15,1.6219899624731182e-14,-10,-6,3.278949315215729,2,11.17375800879649,"[0.8, 0.021004816229435796, 0.52, 0.25, 0.0, 0.2]",0.012589,21181.36122777595,2,-1.5109676600106026e-14,1.278949315215729
1.1102230246251565e-15,1.6219899624731182e-14,-10,-6,3.278949315215729,2,11.17375800879649,"[0.8, 0.021004816229435796, 0.52, 0.25, 0.0, 0.2]",0.012589,21179.18391490555,2,-1.5109676600106026e-14,1.278949315215729
1.1102230246251565e-15,1.6219899624731182e-14,-10,-6,3.278949315215729,2,11.17375800879649,"[0.8, 0.021004816229435796, 0.52, 0.25, 0.0, 0.2]",0.012589,21177.006602035148,2,-1.5109676600106026e-14,1.278949315215729
1.1102230246251565e-15,1.6219899624731182e-14,-10,-6,3.278949315215729,2,11.17375800879649,"[0.8, 0.021004816229435796, 0.52, 0.25, 0.0, 0.2]",0.012589,21174.829289164747,2,-1.5109676600106026e-14,1.278949315215729
1.1102230246251565e-15,1.6219899624731182e-14,-10,-6,3.278949315215729,2,11.17375800879649,"[0.8, 0.021004816229435796, 0.52, 0.25, 0.0, 0.2]",0.012589,21172.651976294346,2,-1.5109676600106026e-14,1.278949315215729
1.1102230246251565e-15,1.6219899624731182e-14,-10,-6,3.278949315215729,2,11.17375800879649,"[0.8, 0.021004816229435796, 0.52, 0.25, 0.0, 0.2]",0.012589,21170.474663423945,2,-1.5109676600106026e-14,1.278949315215729
1.1102230246251565e-15,1.6219899624731182e-14,-10,-6,3.278949315215729,2,11.17375800879649,"[0.8, 0.021004816229435796, 0.52, 0.25, 0.0, 0.2]",0.012589,21168.297350553545,2,-1.5109676600106026e-14,1.278949315215729
1.1102230246251565e-15,1.6219899624731182e-14,-10,-6,3.278949315215729,2,11.17375800879649,"[0.8, 0.021004816229435796, 0.52, 0.25, 0.0, 0.2]",0.012589,21166.120037683144,2,-1.5109676600106026e-14,1.278949315215729
1.1102230246251565e-15,1.6219899624731182e-14,-10,-6,3.278949315215729,2,11.17375800879649,"[0.8, 0.021004816229435796, 0.52, 0.25, 0.0, 0.2]",0.012589,21163.942724812743,2,-1.5109676600106026e-14,1.278949315215729
1.1102230246251565e-15,1.6219899624731182e-14,-10,-6,3.278949315215729,2,11.17375800879649,"[0.8, 0.021004816229435796, 0.52, 0.25, 0.0, 0.2]",0.012589,21161.765411942342,2,-1.5109676600106026e-14,1.278949315215729
1.1102230246251565e-15,1.6219899624731182e-14,-10,-6,3.278949315215729,2,11.17375800879649,"[0.8, 0.021004816229435796, 0.52, 0.25, 0.0, 0.2]",0.012589,21159.58809907194,2,-1.5109676600106026e-14,1.278949315215729
1.1102230246251565e-15,1.6219899624731182e-14,-10,-6,3.278949315215729,2,11.17375800879649,"[0.8, 0.021004816229435796, 0.52, 0.25, 0.0, 0.2]",0.012589,21157.41078620154,2,-1.5109676600106026e-14,1.278949315215729
1.1102230246251565e-15,1.6219899624731182e-14,-10,-6,3.278949315215729,2,11.17375800879649,"[0.8, 0.021004816229435796, 0.52, 0.25, 0.0, 0.2]",0.012589,21155.23347333114,2,-1.5109676600106026e-14,1.278949315215729
1.1102230246251565e-15,1.6219899624731182e-14,-10,-6,3.278949315215729,2,11.17375800879649,"[0.8, 0.021004816229435796, 0.52, 0.25, 0.0, 0.2]",0.012589,21153.05616046074,2,-1.5109676600106026e-14,1.278949315215729
1.1102230246251565e-15,1.6219899624731182e-14,-10,-6,3.278949315215729,2,11.17375800879649,"[0.8, 0.021004816229435796, 0.52, 0.25, 0.0, 0.2]",0.012589,21150.87884759034,2,-1.5109676600106026e-14,1.278949315215729
1.1102230246251565e-15,1.6219899624731182e-14,-10,-6,3.278949315215729,2,11.17375800879649,"[0.8, 0.021004816229435796, 0.52, 0.25, 0.0, 0.2]",0.012589,21148.701534719938,2,-1.5109676600106026e-14,1.278949315215729
1.1102230246251565e-15,1.6219899624731182e-14,-10,-6,3.278949315215729,2,11.17375800879649,"[0.8, 0.021004816229435796, 0.52, 0.25, 0.0, 0.2]",0.012589,21146.524221849537,2,-1.5109676600106026e-14,1.278949315215729
1.1102230246251565e-15,1.6219899624731182e-14,-10,-6,3.278949315215729,2,11.17375800879649,"[0.8, 0.021004816229435796, 0.52, 0.25, 0.0, 0.2]",0.012589,21144.346908979136,2,-1.5109676600106026e-14,1.278949315215729
1.1102230246251565e-15,1.6219899624731182e-14,-10,-6,3.278949315215729,2,11.17375800879649,"[0.8, 0.021004816229435796, 0.52, 0.25, 0.0, 0.2]",0.012589,21142.169596108735,2,-1.5109676600106026e-14,1.278949315215729
1.1102230246251565e-15,1.6219899624731182e-14,-10,-6,3.278949315215729,2,11.17375800879649,"[0.8, 0.021004816229435796, 0.52, 0.25, 0.0, 0.2]",0.012589,21139.992283238334,2,-1.5109676600106026e-14,1.278949315215729
1.1102230246251565e-15,1.6219899624731182e-14,-10,-6,3.278949315215729,2,11.17375800879649,"[0.8, 0.021004816229435796, 0.52, 0.25, 0.0, 0.2]",0.012589,21137.814970367934,2,-1.5109676600106026e-14,1.278949315215729
1.1102230246251565e-15,1.6219899624731182e-14,-10,-6,3.278949315215729,2,11.17375800879649,"[0.8, 0.021004816229435796, 0.52, 0.25, 0.0, 0.2]",0.012589,21135.637657497533,2,-1.5109676600106026e-14,1.278949315215729
1.1102230246251565e-15,1.6219899624731182e-14,-10,-6,3.278949315215729,2,11.17375800879649,"[0.8, 0.021004816229435796, 0.52, 0.25, 0.0, 0.2]",0.012589,21133.460344627132,2,-1.5109676600106026e-14,1.278949315215729
1.1102230246251565e-15,1.6219899624731182e-14,-10,-6,3.278949315215729,2,11.17375800879649,"[0.8, 0.021004816229435796, 0.52, 0.25, 0.0, 0.2]",0.012589,21131.28303175673,2,-1.5109676600106026e-14,1.278949315215729
1.1102230246251565e-15,1.6219899624731182e-14,-10,-6,3.278949315215729,2,11.17375800879649,"[0.8, 0.021004816229435796, 0.52, 0.25, 0.0, 0.2]",0.012589,21129.10571888633,2,-1.5109676600106026e-14,1.278949315215729
1.1102230246251565e-15,1.6219899624731182e-14,-10,-6,3.278949315215729,2,11.17375800879649,"[0.8, 0.021004816229435796, 0.52, 0.25, 0.0, 0.2]",0.012589,21126.92840601593,2,-1.5109676600106026e-14,1.278949315215729
1.1102230246251565e-15,1.6219899624731182e-14,-10,-6,3.278949315215729,2,11.17375800879649,"[0.8, 0.021004816229435796, 0.52, 0.25, 0.0, 0.2]",0.012589,21124.75109314553,2,-1.5109676600106026e-14,1.278949315215729
1.1102230246251565e-15,1.6219899624731182e-14,-10,-6,3.278949315215729,2,11.17375800879649,"[0.8, 0.021004816229435796, 0.52, 0.25, 0.0, 0.2]",0.012589,21122.57378027513,2,-1.5109676600106026e-14,1.278949315215729
1.1102230246251565e-15,1.6219899624731182e-14,-10,-6,3.278949315215729,2,11.17375800879649,"[0.8, 0.021004816229435796, 0.52, 0.25, 0.0, 0.2]",0.012589,21120.396467404727,2,-1.5109676600106026e-14,1.278949315215729
1.1102230246251565e-15,1.6219899624731182e-14,-10,-6,3.278949315215729,2,11.17375800879649,"[0.8, 0.021004816229435796, 0.52, 0.25, 0.0, 0.2]",0.012589,21118.219154534327,2,-1.5109676600106026e-14,1.278949315215729
0.0,1.6219899624731182e-14,-12.5,-6,4.1005409541726525,2,6.144718019380487,"[0.6, 0.021004816229435796, 0.52, 0.25, 0.0, 0.2]",0.012589,21114.259856964192,2,-1.6219899624731182e-14,2.1005409541726525
1.1102230246251565e-15,1.6219899624731182e-14,-10,-6,3.278949315215729,2,11.17375800879649,"[0.8, 0.021004816229435796, 0.52, 0.25, 0.0, 0.2]",0.012589,21112.08254409379,2,-1.5109676600106026e-14,1.278949315215729
1.1102230246251565e-15,1.6219899624731182e-14,-10,-6,3.278949315215729,2,11.17375800879649,"[0.8, 0.021004816229435796, 0.52, 0.25, 0.0, 0.2]",0.012589,21109.90523122339,2,-1.5109676600106026e-14,1.278949315215729
1.1102230246251565e-15,1.6219899624731182e-14,-10,-6,3.278949315215729,2,11.17375800879649,"[0.8, 0.021004816229435796, 0.52, 0.25, 0.0, 0.2]",0.012589,21107.72791835299,2,-1.5109676600106026e-14,1.278949315215729
1.1102230246251565e-15,1.6219899624731182e-14,-10,-6,3.278949315215729,2,11.17375800879649,"[0.8, 0.021004816229435796, 0.52, 0.25, 0.0, 0.2]",0.012589,21105.55060548259,2,-1.5109676600106026e-14,1.278949315215729
1.1102230246251565e-15,1.6219899624731182e-14,-10,-6,3.278949315215729,2,11.17375800879649,"[0.8, 0.021004816229435796, 0.52, 0.25, 0.0, 0.2]",0.012589,21103.37329261219,2,-1.5109676600106026e-14,1.278949315215729
1.1102230246251565e-15,1.6219899624731182e-14,-10,-6,3.278949315215729,2,11.17375800879649,"[0.8, 0.021004816229435796, 0.52, 0.25, 0.0, 0.2]",0.012589,21101.195979741788,2,-1.5109676600106026e-14,1.278949315215729
1.1102230246251565e-15,1.6219899624731182e-14,-10,-6,3.278949315215729,2,11.17375800879649,"[0.8, 0.021004816229435796, 0.52, 0.25, 0.0, 0.2]",0.012589,21099.018666871387,2,-1.5109676600106026e-14,1.278949315215729
1.1102230246251565e-15,1.6219899624731182e-14,-10,-6,3.278949315215729,2,11.17375800879649,"[0.8, 0.021004816229435796, 0.52, 0.25, 0.0, 0.2]",0.012589,21096.841354000986,2,-1.5109676600106026e-14,1.278949315215729
1.1102230246251565e-15,1.6219899624731182e-14,-10,-6,3.278949315215729,2,11.17375800879649,"[0.8, 0.021004816229435796, 0.52, 0.25, 0.0, 0.2]",0.012589,21094.664041130585,2,-1.5109676600106026e-14,1.278949315215729
1.1102230246251565e-15,1.6219899624731182e-14,-10,-6,3.278949315215729,2,11.17375800879649,"[0.8, 0.021004816229435796, 0.52, 0.25, 0.0, 0.2]",0.012589,21092.486728260184,2,-1.5109676600106026e-14,1.278949315215729
1.1102230246251565e-15,7.723365443074971e-11,-10,-6,3.278949315215729,2,11.17375800879649,"[0.8, 0.38878065846449295, 0.52, 0.25, 0.0, 0.2]",0.012589,21090.309415389784,2,-7.723254420772508e-11,1.278949315215729
1.1102230246251565e-15,7.723365443074971e-11,-10,-6,3.278949315215729,2,11.17375800879649,"[0.8, 0.38878065846449295, 0.52, 0.25, 0.0, 0.2]",0.012589,21088.132102519383,2,-7.723254420772508e-11,1.278949315215729
1.1102230246251565e-15,7.723365443074971e-11,-10,-6,3.278949315215729,2,11.17375800879649,"[0.8, 0.38878065846449295, 0.52, 0.25, 0.0, 0.2]",0.012589,21085.954789648982,2,-7.723254420772508e-11,1.278949315215729
1.1102230246251565e-15,7.723365443074971e-11,-10,-6,3.278949315215729,2,11.17375800879649,"[0.8, 0.38878065846449295, 0.52, 0.25, 0.0, 0.2]",0.012589,21083.77747677858,2,-7.723254420772508e-11,1.278949315215729
1.1102230246251565e-15,7.723365443074971e-11,-10,-6,3.278949315215729,2,11.17375800879649,"[0.8, 0.38878065846449295, 0.52, 0.25, 0.0, 0.2]",0.012589,21081.60016390818,2,-7.723254420772508e-11,1.278949315215729
1.1102230246251565e-15,7.723365443074971e-11,-10,-6,3.278949315215729,2,11.17375800879649,"[0.8, 0.38878065846449295, 0.52, 0.25, 0.0, 0.2]",0.012589,21079.42285103778,2,-7.723254420772508e-11,1.278949315215729
1.1102230246251565e-15,7.723365443074971e-11,-10,-6,3.278949315215729,2,11.17375800879649,"[0.8, 0.38878065846449295, 0.52, 0.25, 0.0, 0.2]",0.012589,21077.24553816738,2,-7.723254420772508e-11,1.278949315215729
1.1102230246251565e-15,7.723365443074971e-11,-10,-6,3.278949315215729,2,11.17375800879649,"[0.8, 0.38878065846449295, 0.52, 0.25, 0.0, 0.2]",0.012589,21075.06822529698,2,-7.723254420772508e-11,1.278949315215729
1.1102230246251565e-15,7.723365443074971e-11,-10,-6,3.278949315215729,2,11.17375800879649,"[0.8, 0.38878065846449295, 0.52, 0.25, 0.0, 0.2]",0.012589,21072.890912426577,2,-7.723254420772508e-11,1.278949315215729
1.1102230246251565e-15,7.723365443074971e-11,-10,-6,3.278949315215729,2,11.17375800879649,"[0.8, 0.38878065846449295, 0.52, 0.25, 0.0, 0.2]",0.012589,21070.713599556177,2,-7.723254420772508e-11,1.278949315215729
1.1102230246251565e-15,7.723365443074971e-11,-10,-6,3.278949315215729,2,11.17375800879649,"[0.8, 0.38878065846449295, 0.52, 0.25, 0.0, 0.2]",0.012589,21068.536286685776,2,-7.723254420772508e-11,1.278949315215729
1.1102230246251565e-15,7.723365443074971e-11,-10,-6,3.278949315215729,2,11.17375800879649,"[0.8, 0.38878065846449295, 0.52, 0.25, 0.0, 0.2]",0.012589,21066.358973815375,2,-7.723254420772508e-11,1.278949315215729
1.1102230246251565e-15,7.723365443074971e-11,-10,-6,3.278949315215729,2,11.17375800879649,"[0.8, 0.38878065846449295, 0.52, 0.25, 0.0, 0.2]",0.012589,21064.181660944974,2,-7.723254420772508e-11,1.278949315215729
1.1102230246251565e-15,7.723365443074971e-11,-10,-6,3.278949315215729,2,11.17375800879649,"[0.8, 0.38878065846449295, 0.52, 0.25, 0.0, 0.2]",0.012589,21062.004348074573,2,-7.723254420772508e-11,1.278949315215729
