#{"t_start": 1671536172.329341, "env_id": null}
r,l,t
1527.851281,200,1675.977015
1528.482825,200,1676.339835
1658.252669,200,1677.345441
-1488.948719,200,1677.712418
1677.410834,200,1678.081168
-1528.062243,200,1678.445759
1525.262122,200,1678.818148
1681.053524,200,1679.181072
1527.894011,200,1679.565739
1519.92864,200,1679.930329
1525.514471,200,1680.303812
-1502.595972,200,1680.680045
1676.647787,200,1681.740528
1533.968784,200,1682.112415
1530.889339,200,1682.4831
1677.758123,200,1682.846164
1525.709678,200,1683.220005
1530.731632,200,1683.585557
1533.267319,200,1683.955575
-1527.641662,200,1684.321649
-1488.520696,200,1684.689875
1528.425683,200,1685.056729
1531.057572,200,1686.046015
1527.052848,200,1686.417421
1517.296751,200,1686.846776
1501.849056,200,1687.210022
1528.230476,200,1687.580387
1680.220772,200,1687.944784
1525.178006,200,1688.318707
1528.314592,200,1688.681344
1525.514471,200,1689.054501
-1527.894011,200,1689.419618
1528.314592,200,1690.444247
-1528.14636,200,1690.812166
1531.168663,200,1691.17589
1528.314592,200,1691.544824
1528.230476,200,1691.908048
1530.384641,200,1692.279795
1658.599957,200,1692.641777
1528.398709,200,1693.013788
1536.96901,200,1693.377541
1528.14636,200,1693.748345
-1508.005256,200,1694.110292
1673.83785,200,1695.115767
1525.514471,200,1695.490753
1531.168663,200,1695.8639
1527.978127,200,1696.225604
1520.082461,200,1696.59979
1525.262122,200,1696.962532
1658.599957,200,1697.326119
1504.733294,200,1697.695848
1527.894011,200,1698.057131
-1533.37997,200,1698.417722
1674.370194,200,1699.465909
1527.894011,200,1699.831164
1524.124951,200,1700.195578
-1528.482825,200,1700.569872
1530.731632,200,1700.941633
1519.998345,200,1701.306001
1522.476412,200,1701.67951
1525.178006,200,1702.045052
1523.077789,200,1702.422291
1522.798466,200,1702.794143
1528.889092,200,1703.787843
-1491.347792,200,1704.147469
1658.507429,200,1704.521642
1522.630233,200,1704.886458
1528.005101,200,1705.253206
1677.573067,200,1705.61463
1525.346238,200,1705.98487
1532.357082,200,1706.348674
1651.569339,200,1706.716931
-1517.823459,200,1707.081262
1530.973456,200,1708.07522
-1517.823459,200,1708.44167
1658.877541,200,1708.806942
1538.098907,200,1709.179156
1528.230476,200,1709.543305
1674.578073,200,1709.91053
-1528.482825,200,1710.273425
-1530.721107,200,1710.645171
1525.598587,200,1711.008951
1531.168663,200,1711.37821
1677.850651,200,1711.743472
-1530.973456,200,1712.796234
1542.914757,200,1713.160746
1533.094752,200,1713.53278
1529.304612,200,1713.897508
1526.019169,200,1714.268813
-1528.062243,200,1714.634205
-1527.894011,200,1715.010651
1522.560529,200,1715.374815
1528.14636,200,1715.747005
1532.525315,200,1716.116039
-1515.248712,200,1717.082418
-1504.91837,200,1717.454339
1677.388011,200,1717.818111
-1515.501061,200,1718.189693
1525.430355,200,1718.558271
1528.25745,200,1718.927041
1522.798466,200,1719.290164
1520.33481,200,1719.661404
1651.8241,200,1720.024755
1533.581361,200,1720.383364
1526.252141,200,1721.386786
1525.457329,200,1721.748853
1528.230476,200,1722.110558
1507.302147,200,1722.482418
1655.13162,200,1722.845446
1677.758123,200,1723.222777
1525.528883,200,1723.594259
1526.019169,200,1723.96038
-1518.072101,200,1724.331257
1522.966699,200,1724.703102
-1521.067429,200,1725.777673
1662.357998,200,1726.140941
1533.968784,200,1726.504596
1528.398709,200,1726.866767
1525.76682,200,1727.234588
1525.76682,200,1727.61169
-1528.230476,200,1727.980694
1525.935053,200,1728.343102
1525.985294,200,1728.706272
1531.309921,200,1729.074208
1528.467069,200,1729.441643
1522.71435,200,1730.482275
1525.262122,200,1730.848248
-1520.802338,200,1731.217583
-1515.080479,200,1731.580433
-1502.182832,200,1731.950078
1658.877541,200,1732.312385
1677.758123,200,1732.688468
1526.046143,200,1733.060464
1658.507429,200,1733.421576
1534.305249,200,1733.792541
1530.721107,200,1734.824252
1527.473429,200,1735.192797
1523.077789,200,1735.553471
1500.459535,200,1735.924953
1531.532102,200,1736.287786
1531.141688,200,1736.657303
1677.295483,200,1737.02006
1530.922498,200,1737.390033
1524.925657,200,1737.758381
1677.225779,200,1738.124098
1529.136379,200,1739.112424
1528.14636,200,1739.476054
1533.995758,200,1739.844729
1530.721107,200,1740.208843
1522.573091,200,1740.581123
-1502.098716,200,1740.942431
1530.721107,200,1741.31167
1639.99696,200,1741.675419
1531.137981,200,1742.044476
1528.230476,200,1742.409333
1522.882582,200,1743.481169
1509.872552,200,1743.848978
1651.546516,200,1744.213355
-1504.245439,200,1744.582808
1528.355979,200,1744.946852
1527.58452,200,1745.317192
1673.907554,200,1745.691083
1525.373213,200,1746.057133
1677.758123,200,1746.428919
-1518.075808,200,1746.794091
1528.314592,200,1747.161381
1654.934445,200,1748.1346
-1520.98702,200,1748.509873
1525.430355,200,1748.877562
1520.180989,200,1749.251775
1658.599957,200,1749.613411
1532.020617,200,1749.985199
-1481.789379,200,1750.347186
1524.925657,200,1750.720386
-1481.368798,200,1751.085064
1528.452658,200,1751.457806
1528.536774,200,1752.440359
1528.062243,200,1752.812673
1529.487256,200,1753.175871
1677.225779,200,1753.545829
1536.879996,200,1753.920123
-1514.912247,200,1754.286288
1521.156597,200,1754.654134
1519.830112,200,1755.015369
1661.987886,200,1755.38761
1536.291182,200,1755.749097
-1536.022384,200,1756.742071
1525.808206,200,1757.102769
-1502.098716,200,1757.472247
1522.377884,200,1757.836919
1528.846265,200,1758.203845
1536.736701,200,1758.570529
1654.86474,200,1758.939886
1531.141688,200,1759.30851
1527.809894,200,1759.672448
1536.572138,200,1760.038777
1523.161906,200,1761.011715
1530.973456,200,1761.37155
1677.503362,200,1761.742908
1537.957649,200,1762.108523
1534.049193,200,1762.480229
1528.735174,200,1762.850833
1621.324258,200,1763.215915
-1533.712728,200,1763.59122
1534.133309,200,1763.957036
1677.688418,200,1764.360389
1529.388728,200,1764.733675
1525.850936,200,1765.725151
1681.423635,200,1766.094314
-1510.42601,200,1766.465626
1531.646386,200,1766.841433
1528.314592,200,1767.223645
1531.394037,200,1767.596551
1531.478153,200,1767.964537
1534.389366,200,1768.335372
1533.683567,200,1768.701389
-1518.075808,200,1769.075689
-1505.430509,200,1770.057383
1540.600063,200,1770.419509
1677.758123,200,1770.787209
1528.482825,200,1771.150663
1520.250694,200,1771.515496
-1534.469775,200,1771.878695
1643.662472,200,1772.246805
1637.685201,200,1772.609005
1525.682704,200,1772.9764
1677.943179,200,1773.339681
1532.525315,200,1774.462813
-1502.175391,200,1774.838535
1532.357082,200,1775.204033
1525.514471,200,1775.573906
1523.050815,200,1775.936051
1662.357998,200,1776.307544
1525.514471,200,1776.672758
1525.598587,200,1777.044368
1534.496749,200,1777.410839
1662.080414,200,1777.780243
1528.482825,200,1778.802402
1525.935053,200,1779.16448
1533.431218,200,1779.53629
1525.76682,200,1779.900196
1522.798466,200,1780.272082
1525.444766,200,1780.637653
-1533.716435,200,1781.007097
1525.935053,200,1781.373845
-1508.341721,200,1781.746805
1681.331108,200,1782.111997
1522.882582,200,1783.150313
1520.265105,200,1783.525524
1520.587159,200,1783.896888
1532.357082,200,1784.258973
-1528.482825,200,1784.631463
-1528.735174,200,1784.997678
1528.509799,200,1785.370208
1528.735174,200,1785.733716
1523.134931,200,1786.106673
1532.525315,200,1786.474137
1531.394037,200,1786.843789
1520.503043,200,1787.880078
-1505.170719,200,1788.254197
1667.594336,200,1788.614711
-1515.501061,200,1788.988594
1662.357998,200,1789.359694
1528.735174,200,1789.727783
1528.314592,200,1790.099472
1533.800551,200,1790.459698
1528.651058,200,1790.829869
1525.682704,200,1791.19478
1522.630233,200,1792.231279
-1528.398709,200,1792.595312
1528.341567,200,1792.970997
1677.758123,200,1793.334256
-1515.585177,200,1793.707031
1529.725193,200,1794.071599
-1489.116952,200,1794.446059
1528.398709,200,1794.810232
1530.805223,200,1795.182724
1662.172942,200,1795.54629
1677.688418,200,1796.569737
-1534.221133,200,1796.940066
1528.398709,200,1797.307095
1533.267319,200,1797.680409
1532.272966,200,1798.044762
1528.295129,200,1798.412228
1528.566941,200,1798.7771
-1515.332828,200,1799.150521
1529.641077,200,1799.515131
1525.935053,200,1799.886426
1531.56227,200,1800.907305
-1520.902904,200,1801.27014
1674.462722,200,1801.634902
1662.26547,200,1802.007548
1528.482825,200,1802.372607
1522.882582,200,1802.740808
1528.566941,200,1803.10973
-1502.266948,200,1803.475639
1525.720383,200,1803.849836
1533.800551,200,1804.210489
1677.758123,200,1804.580907
-1528.566941,200,1805.621554
1643.582063,200,1805.990372
1527.009188,200,1806.349404
1532.020617,200,1806.720885
1525.430355,200,1807.098468
-1530.63699,200,1807.468756
-1518.244041,200,1807.840838
1531.252779,200,1808.203897
-1515.585177,200,1808.57386
1523.161906,200,1808.940496
1531.336895,200,1809.908668
1525.430355,200,1810.271536
-1534.0529,200,1810.646102
1659.062597,200,1811.019826
-1533.968784,200,1811.384379
-1515.248712,200,1811.758468
1536.231339,200,1812.123075
1528.230476,200,1812.497337
1525.935053,200,1812.861904
1534.221133,200,1813.229778
1530.955663,200,1814.222775
-1508.089372,200,1814.598636
1507.808397,200,1814.968943
1658.877541,200,1815.331233
1681.331108,200,1815.699797
1528.705007,200,1816.062707
1525.430355,200,1816.433392
1529.641077,200,1816.799253
1534.305249,200,1817.16964
1525.262122,200,1817.536896
1528.735174,200,1818.587822
-1530.889339,200,1818.956645
-1505.258569,200,1819.328548
1524.139362,200,1819.692388
1531.394037,200,1820.062747
1659.074716,200,1820.433399
1681.146052,200,1820.795272
1520.418926,200,1821.159473
1525.850936,200,1821.526678
1677.850651,200,1821.906736
1537.762442,200,1822.275108
1678.035707,200,1823.282464
1670.912561,200,1823.644347
1525.72409,200,1824.007642
1658.970069,200,1824.378232
1531.306213,200,1824.74916
1643.199833,200,1825.114006
1528.678032,200,1825.47523
-1502.182832,200,1825.84999
1528.398709,200,1826.220229
1528.566941,200,1826.592472
1531.006614,200,1827.624206
1528.506092,200,1827.991823
1536.483688,200,1828.355015
1528.81929,200,1828.726102
1528.566941,200,1829.087169
1531.309921,200,1829.457036
1528.735174,200,1829.817095
1532.357082,200,1830.19775
1526.13026,200,1830.564207
1532.609431,200,1830.939899
1528.398709,200,1831.903153
1528.735174,200,1832.276305
1525.850936,200,1832.649654
1528.678032,200,1833.018191
1531.141688,200,1833.391036
1531.057572,200,1833.75783
1526.046143,200,1834.126359
1532.272966,200,1834.494341
1528.651058,200,1834.860116
1536.714241,200,1835.231508
1522.896994,200,1836.387712
1528.903407,200,1836.75479
-1521.40016,200,1837.120541
1662.635582,200,1837.493211
1525.76682,200,1837.861943
1531.56227,200,1838.234533
1681.608691,200,1838.598738
1534.120568,200,1838.966731
1681.608691,200,1839.32707
1526.13026,200,1839.698313
1525.682704,200,1840.062712
1531.320446,200,1841.054016
1586.940319,200,1841.423136
1531.478153,200,1841.788084
1643.847528,200,1842.155788
1528.509799,200,1842.517503
1537.03178,200,1842.921012
1528.735174,200,1843.292505
1526.103285,200,1843.657015
1528.678032,200,1844.029077
1531.56227,200,1844.394866
1536.970297,200,1845.413018
1677.758123,200,1845.780385
1536.399572,200,1846.146407
1534.137017,200,1846.515635
1531.837886,200,1846.877662
1528.81929,200,1847.247349
-1528.651058,200,1847.610493
-1528.651058,200,1847.980745
1531.394037,200,1848.345168
1643.477416,200,1848.715693
1528.651058,200,1849.705036
-1528.482825,200,1850.066916
1531.505128,200,1850.44097
1528.678032,200,1850.805585
1528.509799,200,1851.17474
1528.81929,200,1851.539198
1532.357082,200,1851.910754
-1531.56227,200,1852.275721
1659.062597,200,1852.645237
1528.735174,200,1853.007944
1678.220763,200,1854.11553
1531.309921,200,1854.477247
1520.530017,200,1854.84566
1528.482825,200,1855.210925
1657.564376,200,1855.581226
1531.56227,200,1855.942115
1528.566941,200,1856.324689
1660.323823,200,1856.687714
1528.735174,200,1857.058137
-1531.646386,200,1857.422496
1528.398709,200,1857.790301
-1515.75341,200,1858.783995
1525.598587,200,1859.158089
1532.697881,200,1859.522447
1528.651058,200,1859.892177
1531.478153,200,1860.256534
-1515.669294,200,1860.627167
-1533.968784,200,1861.000246
-1531.56227,200,1861.366835
1658.970069,200,1861.738347
1681.23858,200,1862.102395
1528.425683,200,1863.079636
1525.850936,200,1863.453519
1525.682704,200,1863.818721
-1531.225804,200,1864.192638
1674.370194,200,1864.554203
1525.682704,200,1864.923406
1681.331108,200,1865.283861
1528.651058,200,1865.687639
1536.399572,200,1866.046701
-1517.907575,200,1866.417445
1523.050815,200,1867.435992
1536.399572,200,1867.806166
-1536.879996,200,1868.173045
1525.598587,200,1868.533311
1662.543054,200,1868.905296
1526.033581,200,1869.271717
1662.72811,200,1869.646306
1525.850936,200,1870.022356
1528.593916,200,1870.390216
1531.225804,200,1870.755064
1529.472844,200,1871.732365
1531.56227,200,1872.10387
1532.693547,200,1872.467991
1525.935053,200,1872.839351
1528.846265,200,1873.204134
1659.062597,200,1873.572204
1531.75377,200,1873.938753
1681.608691,200,1874.307587
1533.895193,200,1874.670459
1681.23858,200,1875.042897
1533.884668,200,1875.40664
1680.960996,200,1876.405535
1528.81929,200,1876.770186
-1528.566941,200,1877.141999
1525.850936,200,1877.505932
1531.837886,200,1877.876628
1531.56227,200,1878.24004
1511.996486,200,1878.612455
1531.168663,200,1878.975185
1531.56227,200,1879.348081
1528.314592,200,1879.724444
1533.884668,200,1880.73307
1658.970069,200,1881.103926
-1531.225804,200,1881.465399
-1531.478153,200,1881.838623
1681.516163,200,1882.19943
1680.960996,200,1882.569992
1531.225804,200,1882.930395
1531.309921,200,1883.299085
1528.903407,200,1883.664844
1678.035707,200,1884.039395
1643.30448,200,1885.023109
1528.314592,200,1885.395078
1681.608691,200,1885.762014
1531.478153,200,1886.129104
1640.795546,200,1886.498742
1660.138767,200,1886.864198
1528.566941,200,1887.234079
1532.272966,200,1887.598392
1528.566941,200,1887.971107
1531.757477,200,1888.332216
1536.231339,200,1889.35618
1605.8209,200,1889.721205
1681.23858,200,1890.089251
1528.651058,200,1890.46064
1536.483688,200,1890.826039
1526.019169,200,1891.215256
1534.315775,200,1891.583172
1534.204684,200,1891.946769
1533.800551,200,1892.321114
1528.566941,200,1892.689168
1532.104733,200,1893.739164
1531.394037,200,1894.110508
1528.566941,200,1894.476093
1528.314592,200,1894.848142
1525.962027,200,1895.217861
1531.478153,200,1895.585176
1528.314592,200,1895.95518
1528.230476,200,1896.319346
1662.635582,200,1896.69212
1505.106804,200,1897.057979
1528.651058,200,1897.428495
1528.398709,200,1898.466561
1528.735174,200,1898.839908
1531.56227,200,1899.205773
-1528.314592,200,1899.578828
-1528.735174,200,1899.948941
1528.566941,200,1900.314657
1526.103285,200,1900.689502
1528.735174,200,1901.060301
1534.221133,200,1901.425598
1528.566941,200,1901.798804
-1528.482825,200,1902.805408
1531.474446,200,1903.171448
1528.651058,200,1903.531058
1534.473482,200,1903.901616
1528.81929,200,1904.267029
-1531.478153,200,1904.639151
1528.651058,200,1905.003552
1528.314592,200,1905.373893
1535.187695,200,1905.747336
1523.247871,200,1906.110864
1528.651058,200,1907.087275
1528.651058,200,1907.449528
-1528.651058,200,1907.820663
1662.357998,200,1908.183573
1536.572138,200,1908.557013
1677.943179,200,1908.926964
1528.735174,200,1909.29383
1523.219048,200,1909.661386
1528.566941,200,1910.026442
1509.245451,200,1910.394939
-1515.416945,200,1911.380016
1533.856133,200,1911.747869
1531.646386,200,1912.111234
1681.701219,200,1912.4878
1528.651058,200,1912.851115
1528.735174,200,1913.221959
1528.735174,200,1913.585058
1681.23858,200,1913.955707
1531.478153,200,1914.322412
1523.317576,200,1914.695095
1528.735174,200,1915.061762
1528.651058,200,1916.047807
1662.72811,200,1916.41211
1528.651058,200,1916.782078
1536.483688,200,1917.145485
1532.609431,200,1917.516515
1531.730502,200,1917.880496
1529.655489,200,1918.254794
-1528.651058,200,1918.625174
1516.944879,200,1918.98971
1531.478153,200,1919.363003
1528.566941,200,1920.437184
-1515.49362,200,1920.813339
1681.331108,200,1921.178584
1643.847528,200,1921.550945
1532.272966,200,1921.914398
-1528.651058,200,1922.283818
1515.641028,200,1922.650335
1528.566941,200,1923.021819
1536.611198,200,1923.394665
1531.225804,200,1923.759359
1528.566941,200,1924.830192
1525.76682,200,1925.200049
1528.398709,200,1925.571434
-1528.735174,200,1925.936199
-1531.394037,200,1926.306036
1528.566941,200,1926.668864
1542.510324,200,1927.038043
-1528.651058,200,1927.398971
1531.394037,200,1927.765822
1531.225804,200,1928.127191
1678.128235,200,1929.291681
1528.14636,200,1929.660543
1543.979853,200,1930.024036
1662.543054,200,1930.396253
-1531.394037,200,1930.760881
1525.850936,200,1931.128871
1586.9282,200,1931.492169
1531.478153,200,1931.866684
1528.482825,200,1932.230926
1528.566941,200,1932.608726
1533.632319,200,1932.969371
-1518.328157,200,1933.943072
1528.651058,200,1934.315349
-1534.473482,200,1934.683399
1660.046239,200,1935.057711
1539.791208,200,1935.425687
-1515.501061,200,1935.797888
1534.163991,200,1936.163443
1643.662472,200,1936.537753
-1531.478153,200,1936.904297
1522.546117,200,1937.274424
1677.573067,200,1938.264763
1643.477416,200,1938.627735
1531.141688,200,1939.001416
1533.548202,200,1939.365793
-1528.230476,200,1939.737425
1533.968784,200,1940.111869
1540.337189,200,1940.474724
-1533.890852,200,1940.84445
1536.375298,200,1941.208862
1532.277299,200,1941.579742
1528.566941,200,1942.558951
1536.274733,200,1942.924245
1643.662472,200,1943.292133
-1515.332828,200,1943.654603
1528.25745,200,1944.024346
-1523.561767,200,1944.391526
1530.889339,200,1944.762293
1525.514471,200,1945.124865
-1515.332828,200,1945.497384
1533.968784,200,1945.86522
1540.02148,200,1946.834316
1528.14636,200,1947.203942
1535.894874,200,1947.567121
1515.281929,200,1947.93977
1530.973456,200,1948.305919
1528.230476,200,1948.676801
1539.212919,200,1949.041016
1662.635582,200,1949.41163
-1515.157154,200,1949.776459
1531.714747,200,1950.150838
1643.477416,200,1950.51678
1531.225804,200,1951.490202
1680.960996,200,1951.855628
1531.56227,200,1952.228859
1536.461892,200,1952.591968
1533.968784,200,1952.966092
1528.846265,200,1953.332174
1681.23858,200,1953.70596
1537.212754,200,1954.067344
1511.346189,200,1954.438836
1527.978127,200,1954.804002
1536.627647,200,1955.793624
-1534.305249,200,1956.165851
1533.968784,200,1956.526533
1528.398709,200,1956.899331
1537.212754,200,1957.262886
1531.141688,200,1957.63762
1528.566941,200,1957.999085
1662.450526,200,1958.372103
1528.062243,200,1958.738238
1536.79588,200,1959.110802
-1533.968784,200,1960.097492
1531.688485,200,1960.46185
1584.092318,200,1960.826067
1531.057572,200,1961.196624
1528.398709,200,1961.562255
1531.141688,200,1961.933616
1531.56227,200,1962.298827
1534.137017,200,1962.673728
1536.879996,200,1963.038268
1534.079875,200,1963.407448
1662.26547,200,1964.407073
1528.25745,200,1964.777361
1528.482825,200,1965.140225
1533.968784,200,1965.515122
1528.314592,200,1965.87838
1529.725193,200,1966.251755
1531.225804,200,1966.616617
1536.792172,200,1966.990297
1531.141688,200,1967.358184
1536.315455,200,1967.730029
1531.057572,200,1968.094273
1535.97899,200,1969.066961
1528.398709,200,1969.431358
-1520.650555,200,1969.805202
1536.833559,200,1970.172539
1531.687772,200,1970.541428
1530.973456,200,1970.906059
1536.231339,200,1971.274466
1532.272966,200,1971.63976
1642.853959,200,1972.008122
1536.879996,200,1972.373287
1529.319024,200,1973.350656
1528.566941,200,1973.722475
1532.357082,200,1974.082909
1526.019169,200,1974.455877
-1534.0529,200,1974.819983
1534.305249,200,1975.191446
1678.035707,200,1975.559001
1605.993837,200,1975.931157
-1524.315106,200,1976.294104
1534.389366,200,1976.66822
-1528.651058,200,1977.645026
1531.646386,200,1978.009048
1534.221133,200,1978.38089
1528.398709,200,1978.748032
1662.26547,200,1979.117383
1528.930381,200,1979.483815
-1536.879996,200,1979.859247
1531.478153,200,1980.224702
-1531.225804,200,1980.593933
1528.509799,200,1980.959634
1528.482825,200,1981.931099
-1534.389366,200,1982.293029
-1528.314592,200,1982.664528
1639.99696,200,1983.042037
1531.394037,200,1983.411545
1532.441198,200,1983.781776
1532.357082,200,1984.146419
1643.384889,200,1984.522043
-1531.730502,200,1984.884328
1681.516163,200,1985.257129
1643.662472,200,1985.622803
1539.622975,200,1986.653051
1536.527082,200,1987.025513
1662.543054,200,1987.389577
1544.316319,200,1987.762408
1536.151556,200,1988.127507
1662.450526,200,1988.501684
1545.613632,200,1988.872555
-1536.717948,200,1989.237952
1525.935053,200,1989.608028
1528.651058,200,1989.974
1662.450526,200,1991.025041
1531.478153,200,1991.396005
1532.609431,200,1991.761662
1527.978127,200,1992.131403
1528.482825,200,1992.496789
1537.132345,200,1992.866109
1643.477416,200,1993.230797
-1531.141688,200,1993.604662
1643.847528,200,1993.969501
1525.935053,200,1994.342069
1529.655489,200,1995.322775
1535.467431,200,1995.692034
1533.968784,200,1996.060266
1539.460927,200,1996.433148
1540.273829,200,1996.799314
1537.048229,200,1997.171391
1531.225804,200,1997.536095
1586.847791,200,1997.956072
-1534.553891,200,1998.324177
-1534.469775,200,1998.690426
1528.566941,200,1999.69728
1528.355979,200,2000.059987
1531.56227,200,2000.431651
-1534.305249,200,2000.797029
-1533.884668,200,2001.168683
1534.133309,200,2001.541673
-1531.478153,200,2001.906794
1528.482825,200,2002.279864
1530.973456,200,2002.641419
1662.26547,200,2003.016233
1531.225804,200,2004.000636
-1533.88096,200,2004.371678
1537.089615,200,2004.745302
1662.357998,200,2005.10801
-1531.309921,200,2005.481639
1534.137017,200,2005.845844
-1528.482825,200,2006.216391
1531.141688,200,2006.5826
1642.922249,200,2006.953284
1528.81929,200,2007.318132
1539.853247,200,2007.690499
-1534.305249,200,2008.659739
1534.221133,200,2009.029327
1528.735174,200,2009.392106
1531.478153,200,2009.763256
1536.960405,200,2010.127161
1662.543054,200,2010.498893
-1539.955733,200,2010.864297
1531.057572,200,2011.238337
1533.800551,200,2011.602894
-1542.870653,200,2011.978046
1677.480539,200,2012.947618
1539.853247,200,2013.313414
1531.757477,200,2013.686758
-1536.711763,200,2014.050879
1637.500145,200,2014.423717
1512.986506,200,2014.789907
1536.879996,200,2015.160895
1528.398709,200,2015.525738
1525.935053,200,2015.898979
1534.221133,200,2016.264485
1534.305249,200,2017.258483
-1533.968784,200,2017.629338
1643.569944,200,2017.99423
1532.188849,200,2018.369347
1529.319024,200,2018.731914
1528.398709,200,2019.10747
-1528.314592,200,2019.471227
-1518.152483,200,2019.842989
-1534.389366,200,2020.215249
1537.128638,200,2020.582712
1532.272966,200,2021.571184
1536.879996,200,2021.931981
1542.281839,200,2022.292971
1605.716253,200,2022.665635
1528.566941,200,2023.030875
-1533.884668,200,2023.401213
1537.128638,200,2023.762027
1540.127673,200,2024.134979
-1531.225804,200,2024.497372
1537.132345,200,2024.871864
1531.309921,200,2025.245225
1534.0529,200,2026.24067
1539.955733,200,2026.609353
1532.020617,200,2026.973497
1528.482825,200,2027.343898
1536.315455,200,2027.709258
1533.884668,200,2028.079005
1528.566941,200,2028.443456
-1531.309921,200,2028.814874
1537.048229,200,2029.176625
1528.398709,200,2029.546936
1531.394037,200,2030.538476
1531.646386,200,2030.91062
1531.505128,200,2031.277343
1528.651058,200,2031.64995
1532.357082,200,2032.014866
-1528.566941,200,2032.390354
1536.711763,200,2032.761433
1599.955083,200,2033.126636
1537.044521,200,2033.498181
-1520.98702,200,2033.862474
1624.689363,200,2034.849954
1537.305475,200,2035.213636
-1536.879996,200,2035.584238
1542.863238,200,2035.948422
1531.309921,200,2036.321828
-1533.968784,200,2036.688926
1528.440095,200,2037.061997
1528.566941,200,2037.425989
1542.349506,200,2037.799739
1662.26547,200,2038.162134
1528.651058,200,2039.156283
-1528.651058,200,2039.525527
1531.394037,200,2039.888131
1536.651921,200,2040.261939
1534.473482,200,2040.627266
-1531.642679,200,2040.997089
1640.826591,200,2041.360423
1528.762148,200,2041.730844
1531.141688,200,2042.096074
1528.566941,200,2042.470919
-1521.239369,200,2042.834603
1542.70242,200,2043.810391
-1539.376811,200,2044.183568
1528.482825,200,2044.545656
1540.362279,200,2044.923344
1528.678032,200,2045.288556
1540.208082,200,2045.660314
1528.651058,200,2046.02305
1528.566941,200,2046.393013
-1542.433622,200,2046.765579
1539.871617,200,2047.144254
1536.964112,200,2048.126569
1540.123966,200,2048.495646
1532.693547,200,2048.860237
1528.314592,200,2049.234091
1531.478153,200,2049.597609
1536.147223,200,2049.970329
1532.609431,200,2050.335588
1624.596835,200,2050.707626
1528.651058,200,2051.074553
1534.221133,200,2051.44803
1528.230476,200,2052.425832
-1518.412273,200,2052.792077
1537.048229,200,2053.160373
1540.189713,200,2053.530723
1531.56227,200,2053.894921
1536.964112,200,2054.260438
1533.800551,200,2054.63141
1537.048229,200,2054.995406
1531.225804,200,2055.366199
1662.635582,200,2055.729645
-1531.394037,200,2056.717064
1537.048229,200,2057.079598
-1534.305249,200,2057.443258
1678.128235,200,2057.814401
1531.394037,200,2058.17839
1531.225804,200,2058.551625
1525.781232,200,2058.915584
1536.06744,200,2059.291737
1511.855221,200,2059.665165
-1540.043557,200,2060.028206
1643.847528,200,2060.406806
1531.478153,200,2061.391458
1624.966947,200,2061.755929
1534.120568,200,2062.127222
1539.875324,200,2062.491416
1681.331108,200,2062.859586
1542.870653,200,2063.225412
-1534.221133,200,2063.593853
1536.79588,200,2063.959854
-1537.128638,200,2064.329652
-1508.005256,200,2064.695309
1531.394037,200,2065.691163
1531.394037,200,2066.062825
1534.557598,200,2066.427315
1505.287078,200,2066.80143
1531.141688,200,2067.163398
1536.960405,200,2067.536142
-1531.394037,200,2067.903637
1534.305249,200,2068.275659
1542.349506,200,2068.650233
1532.693547,200,2069.022363
-1537.048229,200,2070.002003
1624.874419,200,2070.363365
1531.141688,200,2070.734683
1537.044521,200,2071.099156
1531.56227,200,2071.470504
1531.394037,200,2071.834458
1534.0529,200,2072.2083
1531.646386,200,2072.57345
1536.863547,200,2072.944969
1534.0529,200,2073.30903
1531.478153,200,2074.285503
1528.566941,200,2074.6479
1534.305249,200,2075.02059
1640.980601,200,2075.424586
1531.56227,200,2075.796144
1539.622975,200,2076.161401
1659.892228,200,2076.53229
1548.10674,200,2076.894594
1528.651058,200,2077.266048
1606.098484,200,2077.6345
1528.846265,200,2078.006795
1534.385658,200,2078.998641
1537.384694,200,2079.371782
1531.394037,200,2079.737314
-1531.309921,200,2080.109965
1662.543054,200,2080.47566
1528.566941,200,2080.847273
1531.394037,200,2081.213615
1662.820638,200,2081.584814
1540.070532,200,2081.951097
-1534.553891,200,2082.322043
1537.132345,200,2083.301392
-1534.305249,200,2083.673847
1531.646386,200,2084.04171
1531.225804,200,2084.409213
1528.482825,200,2084.775733
1624.411779,200,2085.146454
1536.964112,200,2085.510518
1547.685878,200,2085.882123
1677.480539,200,2086.248227
1531.642679,200,2086.62137
1537.048229,200,2087.593294
1531.258963,200,2087.959607
-1536.964112,200,2088.326477
1532.525315,200,2088.695667
-1531.478153,200,2089.069706
1532.441198,200,2089.433801
1528.651058,200,2089.806959
1534.137017,200,2090.184221
-1534.137017,200,2090.549781
1540.926003,200,2090.92468
1531.225804,200,2091.890599
-1534.137017,200,2092.259912
-1531.394037,200,2092.624902
1528.314592,200,2093.014698
1531.51954,200,2093.389435
1531.309921,200,2093.756454
1529.556961,200,2094.1273
1529.729527,200,2094.491482
1531.478153,200,2094.860907
1640.826591,200,2095.226337
1531.394037,200,2095.596019
1662.72811,200,2096.587671
1540.043557,200,2096.952099
1534.221133,200,2097.325348
1514.083202,200,2097.692424
1533.772017,200,2098.064914
1681.423635,200,2098.42944
1528.651058,200,2098.804641
1531.56227,200,2099.168061
1528.314592,200,2099.540593
-1537.048229,200,2099.907825
-1534.221133,200,2100.890411
