#{"t_start": 1673606808.345397, "env_id": null}
r,l,t
1531.30342,100,81.977305
1504.31951,100,82.016375
1527.020486,100,82.053467
1532.763248,100,82.087442
1529.215529,100,82.120941
1515.170238,100,82.159379
1520.032199,100,82.192788
1522.869222,100,82.232103
1534.549366,100,82.271135
1516.051038,100,82.307109
1534.247593,100,82.341591
1521.818318,100,82.379816
1527.731183,100,82.414255
1536.033712,100,82.452029
1524.485237,100,82.917116
1499.287445,100,82.954447
1484.338549,100,82.995432
1523.750022,100,83.035331
1533.366793,100,83.071982
1512.503319,100,83.105328
1520.273699,100,83.141789
1497.067884,100,83.175157
1531.580675,100,83.214087
1514.360834,100,83.249165
1534.549366,100,83.288131
1494.834407,100,83.330004
1515.000134,100,83.364523
1493.651834,100,83.407552
1502.533391,100,83.440802
1498.082067,100,83.476961
1519.826341,100,83.513911
1534.549366,100,83.552042
1507.095292,100,83.590313
1499.866472,100,83.62618
1532.18422,100,83.659861
1543.406404,100,83.695927
1512.127357,100,83.732158
1537.795312,100,83.767354
1529.819074,100,83.805374
1519.151399,100,83.838785
1536.48107,100,83.877399
1540.330562,100,83.91152
1523.000891,100,83.953697
1523.302664,100,83.988021
1503.2458,100,84.030593
1528.032956,100,84.069075
1512.42913,100,84.10376
1523.881691,100,84.145699
1524.932595,100,84.179554
1530.699874,100,84.22133
1526.040978,100,84.254957
1506.08111,100,84.292262
1519.321503,100,84.334049
1522.191487,100,84.383157
1528.334728,100,84.42056
1531.278902,100,84.879898
1517.159422,100,84.914603
1528.032956,100,84.953053
1534.996725,100,84.986364
1535.430166,100,85.025546
1514.19073,100,85.059314
1533.06502,100,85.095545
1511.246557,100,85.137601
1514.794276,100,85.172084
1506.722124,100,85.205556
1531.449006,100,85.242378
1535.731939,100,85.276647
1533.06502,100,85.314001
1513.913476,100,85.349054
1507.867229,100,85.394041
1539.279658,100,85.436129
1530.398102,100,85.475271
1537.795312,100,85.516405
1497.199553,100,85.550507
1528.032956,100,85.591691
1514.19073,100,85.626059
1526.718714,100,85.670926
1517.535384,100,85.708717
1514.794276,100,85.744538
1516.352811,100,85.782575
1541.644804,100,85.818082
1510.269842,100,85.856315
1525.536141,100,85.892292
1537.216285,100,85.930816
1521.686649,100,85.965875
1534.851139,100,86.001781
1523.000891,100,86.04428
1528.913756,100,86.079833
1475.191941,100,86.117196
1530.398102,100,86.154558
1546.978642,100,86.191995
1518.945541,100,86.226187
1533.970339,100,86.263795
1513.554223,100,86.298156
1521.686649,100,86.336406
1527.453928,100,86.374811
1533.945821,100,86.840488
1539.581431,100,86.876134
1528.334728,100,86.913895
1522.43578,100,86.950153
1519.01973,100,86.987468
1515.264439,100,87.026913
1532.461475,100,87.066093
1511.246557,100,87.105464
1527.731183,100,87.144007
1514.794276,100,87.176819
1530.398102,100,87.217657
1518.040222,100,87.255049
1523.604437,100,87.294267
1535.430166,100,87.329109
1504.621282,100,87.366606
1536.033712,100,87.409551
1525.813395,100,87.442788
1538.398858,100,87.479025
1541.946577,100,87.513886
1530.977129,100,87.550092
1533.06502,100,87.58383
1534.851139,100,87.629969
1527.901287,100,87.663561
1539.279658,100,87.701575
1524.353568,100,87.739165
1493.950814,100,87.780178
1533.366793,100,87.814907
1531.147233,100,87.856232
1527.901287,100,87.898033
1533.945821,100,87.936209
1512.201547,100,87.977489
1537.795312,100,88.014858
1531.882447,100,88.056341
1517.088026,100,88.090811
1528.032956,100,88.128942
1528.334728,100,88.167567
1526.54861,100,88.20436
1539.279658,100,88.239771
1534.247593,100,88.275001
1544.311723,100,88.310714
1521.889714,100,88.347663
1518.341995,100,88.806312
1531.580675,100,88.840425
1527.020486,100,88.875742
1533.814152,100,88.910635
1538.398858,100,88.946541
1546.978642,100,88.979928
1523.170995,100,89.01836
1521.384876,100,89.055462
1505.20031,100,89.092728
1524.485237,100,89.12706
1540.462231,100,89.160653
1538.097085,100,89.194425
1499.589218,100,89.237077
1541.946577,100,89.270326
1531.882447,100,89.305935
1549.343788,100,89.339441
1529.819074,100,89.378699
1523.472767,100,89.41807
1506.66185,100,89.453227
1526.718714,100,89.486492
1532.763248,100,89.522998
1540.764004,100,89.560897
1535.430166,100,89.599213
1489.163042,100,89.634461
1531.449006,100,89.67112
1522.699118,100,89.705673
1531.750778,100,89.743408
1517.159422,100,89.779003
1534.549366,100,89.816283
1533.668566,100,89.856303
1515.617597,100,89.894741
1532.933351,100,89.932849
1512.503319,100,89.968091
1535.128394,100,90.005284
1541.946577,100,90.040578
1514.962666,100,90.078183
1529.08386,100,90.114326
1519.453172,100,90.148415
1535.298497,100,90.186191
1535.731939,100,90.221003
1522.493259,100,90.254999
1522.567449,100,90.711315
1537.216285,100,90.751684
1523.750022,100,90.788319
1529.517301,100,90.82186
1519.524568,100,90.859174
1524.932595,100,90.898206
1509.049802,100,90.939035
1532.18422,100,90.974212
1534.247593,100,91.012849
1540.764004,100,91.052668
1539.883204,100,91.097326
1529.588697,100,91.139061
1527.453928,100,91.174189
1528.636501,100,91.216656
1515.60368,100,91.252527
1534.247593,100,91.289029
1526.850383,100,91.323461
1534.549366,100,91.359616
1498.382126,100,91.395744
1518.643768,100,91.431744
1544.311723,100,91.46648
1502.401722,100,91.512582
1526.620006,100,91.54639
1532.763248,100,91.591589
1531.882447,100,91.624035
1511.018974,100,91.661691
1538.398858,100,91.695372
1531.882447,100,91.73267
1533.970339,100,91.766057
1545.494296,100,91.804174
1531.001647,100,91.837458
1526.850383,100,91.875697
1524.183464,100,91.909369
1544.311723,100,91.945674
1517.159422,100,91.980073
1513.611703,100,92.016789
1531.882447,100,92.053859
1540.764004,100,92.092573
1512.127357,100,92.128358
1526.54861,100,92.163069
1537.965416,100,92.207687
1508.653828,100,92.656847
1529.588697,100,92.690834
1543.878281,100,92.727193
1516.857649,100,92.779357
1529.819074,100,92.824616
1510.643011,100,92.85819
1544.00995,100,92.895972
1517.837157,100,92.930289
1538.700631,100,92.971592
1528.032956,100,93.007794
1517.327812,100,93.050325
1519.826341,100,93.086142
1529.819074,100,93.122761
1535.430166,100,93.160564
1510.741719,100,93.194391
1525.969582,100,93.240579
1538.097085,100,93.273318
1519.524568,100,93.30694
1530.699874,100,93.35323
1516.48448,100,93.38804
1534.694952,100,93.421313
1540.462231,100,93.467187
1508.277865,100,93.505856
1520.805849,100,93.541391
1513.817561,100,93.576683
1537.216285,100,93.609468
1544.311723,100,93.647295
1526.850383,100,93.680859
1519.524568,100,93.714265
1543.12915,100,93.756584
1527.223551,100,93.79458
1526.54861,100,93.827097
1508.881411,100,93.864572
1509.328769,100,93.900036
1529.517301,100,93.944796
1518.341995,100,93.979222
1516.278622,100,94.011339
1529.819074,100,94.057673
1526.850383,100,94.093436
1517.66426,100,94.126825
1534.247593,100,94.165691
1534.247593,100,94.619866
1533.06502,100,94.653836
1517.931358,100,94.696227
1541.513135,100,94.737291
1506.684656,100,94.770202
1531.882447,100,94.80522
1530.096329,100,94.849881
1539.581431,100,94.882058
1538.676113,100,94.92003
1510.920266,100,94.953434
1531.882447,100,94.995139
1513.30993,100,95.036343
1529.517301,100,95.069579
1527.901287,100,95.104211
1513.780093,100,95.142975
1511.189077,100,95.176039
1516.352811,100,95.214157
1519.826341,100,95.248359
1527.223551,100,95.286006
1521.818318,100,95.331148
1532.485993,100,95.363721
1534.549366,100,95.397473
1528.611983,100,95.43446
1543.430923,100,95.46675
1540.764004,100,95.499305
1521.988422,100,95.537847
1520.504076,100,95.570455
1538.700631,100,95.606135
1528.334728,100,95.6422
1531.580675,100,95.673498
1528.032956,100,95.708727
1525.366037,100,95.74512
1544.311723,100,95.778254
1515.170238,100,95.815939
1534.115924,100,95.849449
1499.20716,100,95.887011
1493.953607,100,95.928355
1536.914512,100,95.963844
1531.750778,100,95.997775
1519.768861,100,96.036692
1543.430923,100,96.074463
1529.517301,100,96.531119
1549.343788,100,96.569513
1527.731183,100,96.610269
1533.06502,100,96.649369
1498.213736,100,96.684181
1520.333972,100,96.722216
1529.662887,100,96.756805
1523.000891,100,96.801083
1522.869222,100,96.836909
1525.969582,100,96.875436
1535.128394,100,96.909934
1532.18422,100,96.94757
1538.700631,100,96.97991
1536.612739,100,97.028437
1540.764004,100,97.062021
1538.398858,100,97.101232
1515.301907,100,97.136287
1540.764004,100,97.174477
1526.850383,100,97.210996
1531.580675,100,97.251702
1530.398102,100,97.285869
1539.581431,100,97.324902
1539.279658,100,97.359307
1543.12915,100,97.400716
1529.385632,100,97.435016
1536.310967,100,97.473705
1524.485237,100,97.508309
1547.859442,100,97.550191
1521.686649,100,97.584237
1535.128394,100,97.623391
1521.083103,100,97.657975
1543.12915,100,97.704849
1515.976849,100,97.739157
1508.653828,100,97.781049
1536.48107,100,97.814378
1530.398102,100,97.855
1536.033712,100,97.891008
1499.287445,100,97.930047
1528.406124,100,97.967985
1526.850383,100,98.002323
1536.782843,100,98.740694
1547.859442,100,98.787245
1542.24835,100,98.82447
1527.599514,100,98.86363
1529.08386,100,98.899079
1535.430166,100,98.935136
1517.159422,100,98.975209
1532.631579,100,99.017327
1525.160178,100,99.059454
1523.844223,100,99.106733
1541.644804,100,99.154776
1533.438189,100,99.203661
1533.06502,100,99.263118
1533.366793,100,99.300822
1534.549366,100,99.343404
1528.913756,100,99.37723
1516.447012,100,99.416729
1540.764004,100,99.45096
1540.462231,100,99.486593
1519.113931,100,99.52188
1518.643768,100,99.557447
1540.330562,100,99.595259
1536.612739,100,99.628928
1507.095292,100,99.664851
1524.25486,100,99.701901
1540.462231,100,99.748077
1526.850383,100,99.794728
1527.152155,100,99.827196
1518.643768,100,99.868349
1526.416941,100,99.906684
1532.763248,100,99.939956
1530.699874,100,99.986235
1524.800926,100,100.022749
1509.836401,100,100.059274
1539.279658,100,100.097972
1536.179298,100,100.134499
1534.247593,100,100.175581
1526.416941,100,100.209231
1540.462231,100,100.246838
1522.795032,100,100.28405
1538.977885,100,100.325675
1535.731939,100,100.764756
1537.36187,100,100.798809
1516.522915,100,100.841959
1514.868465,100,100.874865
1538.097085,100,100.912681
1536.033712,100,100.945873
1534.115924,100,100.98394
1528.334728,100,101.017838
1526.850383,100,101.05631
1517.535384,100,101.090189
1529.517301,100,101.128027
1544.613496,100,101.162224
1523.37406,100,101.199925
1538.097085,100,101.233741
1523.54245,100,101.270328
1545.796069,100,101.305229
1540.764004,100,101.343087
1526.115168,100,101.378649
1548.161215,100,101.41693
1539.279658,100,101.450917
1525.837913,100,101.48939
1500.036576,100,101.52332
1536.033712,100,101.564294
1528.406124,100,101.598072
1528.406124,100,101.635419
1542.827377,100,101.675392
1545.192523,100,101.710554
1511.449622,100,101.756219
1530.699874,100,101.789907
1507.565456,100,101.830733
1529.517301,100,101.865437
1508.277865,100,101.91304
1518.643768,100,101.949777
1536.914512,100,101.983836
1544.00995,100,102.030635
1546.676869,100,102.066324
1536.310967,100,102.104981
1532.631579,100,102.139046
1530.699874,100,102.176407
1538.846216,100,102.212384
1538.097085,100,102.256893
1545.192523,100,102.692841
1513.780093,100,102.727276
1534.549366,100,102.761042
1542.827377,100,102.801006
1536.335485,100,102.834873
1532.255616,100,102.873993
1540.330562,100,102.908013
1533.945821,100,102.94887
1545.796069,100,102.982937
1538.097085,100,103.021552
1541.211362,100,103.061036
1526.850383,100,103.100362
1557.621799,100,103.13436
1545.494296,100,103.173765
1525.969582,100,103.208809
1548.161215,100,103.248044
1520.128113,100,103.281047
1533.06502,100,103.321179
1515.976849,100,103.357564
1527.152155,100,103.390792
1541.343031,100,103.431345
1524.858405,100,103.465329
1523.37406,100,103.49907
1542.24835,100,103.539046
1536.033712,100,103.574394
1510.039466,100,103.608691
1531.953843,100,103.64579
1537.795312,100,103.686173
1550.526361,100,103.723596
1533.814152,100,103.759584
1517.629585,100,103.815194
1534.851139,100,103.848272
1540.764004,100,103.885577
1530.398102,100,103.920562
1536.612739,100,103.958421
1532.763248,100,103.994025
1537.216285,100,104.03158
1533.06502,100,104.071438
1517.931358,100,104.105664
1508.748029,100,104.143943
1537.36187,100,104.177391
1547.859442,100,104.623919
1518.812158,100,104.659701
1529.588697,100,104.693577
1529.517301,100,104.73632
1541.946577,100,104.775142
1514.794276,100,104.81473
1549.343788,100,104.848148
1538.097085,100,104.887787
1539.883204,100,104.923396
1538.977885,100,104.972239
1526.850383,100,105.014187
1548.161215,100,105.062126
1500.013771,100,105.098434
1519.826341,100,105.131323
1541.946577,100,105.171488
1532.631579,100,105.207116
1514.962666,100,105.243301
1546.073323,100,105.282668
1538.846216,100,105.316962
1550.526361,100,105.35985
1544.311723,100,105.439188
1521.008914,100,105.489914
1536.310967,100,105.559109
1544.311723,100,105.606893
1536.310967,100,105.660698
1516.352811,100,105.714876
1531.449006,100,105.78142
1519.90053,100,105.888473
1534.318989,100,105.957162
1540.462231,100,106.021821
1544.759081,100,106.142716
1527.731183,100,106.207439
1532.631579,100,106.335175
1516.447012,100,106.414206
1537.795312,100,106.471975
1516.182707,100,106.538718
1551.105388,100,106.620772
1549.343788,100,106.664073
1540.160458,100,106.704547
1545.494296,100,106.76345
1504.766868,100,106.797837
1535.430166,100,107.274889
1532.198137,100,107.31734
1536.612739,100,107.353944
1526.921779,100,107.395897
1544.311723,100,107.44685
1540.160458,100,107.48308
1530.266433,100,107.522648
1529.517301,100,107.560224
1527.467845,100,107.598497
1558.804372,100,107.636008
1543.430923,100,107.671469
1541.946577,100,107.718174
1538.977885,100,107.753269
1529.08386,100,107.791057
1536.612739,100,107.825185
1541.946577,100,107.862595
1529.89047,100,107.898871
1532.255616,100,107.937361
1530.096329,100,107.972167
1538.097085,100,108.012342
1520.707141,100,108.047336
1536.612739,100,108.089733
1519.01973,100,108.124007
1516.48448,100,108.162966
1528.782087,100,108.196852
1522.66165,100,108.234839
1517.327812,100,108.267338
1516.447012,100,108.303082
1538.846216,100,108.348733
1512.42913,100,108.385868
1537.965416,100,108.420035
1539.858686,100,108.459636
1539.279658,100,108.500566
1540.764004,100,108.538663
1541.644804,100,108.573474
1542.827377,100,108.611963
1531.449006,100,108.653377
1537.216285,100,108.689406
1540.028789,100,108.72881
1545.192523,100,108.763335
1527.901287,100,108.801559
1544.00995,100,109.268093
1522.567449,100,109.308244
1541.946577,100,109.342162
1523.675832,100,109.38048
1528.707897,100,109.41288
1541.343031,100,109.450996
1549.042015,100,109.484938
1530.266433,100,109.525406
1547.859442,100,109.565773
1533.644048,100,109.603008
1546.676869,100,109.638029
1536.179298,100,109.676655
1533.366793,100,109.711672
1501.931558,100,109.753181
1509.930602,100,109.792223
1544.311723,100,109.827508
1544.311723,100,109.866254
1528.104352,100,109.901657
1541.946577,100,109.936075
1514.081866,100,109.977134
1522.493259,100,110.010531
1533.06502,100,110.050839
1529.517301,100,110.08543
1534.247593,100,110.122977
1536.914512,100,110.158089
1517.762968,100,110.197568
1536.48107,100,110.233267
1539.858686,100,110.273176
1548.161215,100,110.308788
1539.279658,100,110.34732
1528.406124,100,110.380966
1555.256653,100,110.421059
1539.279658,100,110.463598
1531.449006,100,110.502915
1528.707897,100,110.540142
1534.318989,100,110.575067
1546.676869,100,110.615773
1536.782843,100,110.651048
1515.600887,100,110.686989
1517.159422,100,110.734172
1532.052551,100,110.771004
1541.513135,100,111.24463
1530.266433,100,111.28424
1537.795312,100,111.33116
1528.406124,100,111.378263
1519.994731,100,111.427297
1524.556633,100,111.475752
1555.256653,100,111.520942
1518.378716,100,111.564809
1546.676869,100,111.598092
1539.279658,100,111.640877
1535.430166,100,111.679012
1528.406124,100,111.71774
1519.826341,100,111.753959
1547.557669,100,111.797365
1527.223551,100,111.838381
1549.343788,100,111.875526
1523.675832,100,111.910052
1535.731939,100,111.946958
1535.298497,100,111.982177
1537.216285,100,112.019559
1528.348645,100,112.059408
1531.147233,100,112.098684
1528.406124,100,112.133122
1545.796069,100,112.167411
1540.330562,100,112.205099
1529.385632,100,112.2392
1535.430166,100,112.278257
1544.00995,100,112.325534
1535.430166,100,112.362726
1520.128113,100,112.397573
1507.263683,100,112.431451
1529.08386,100,112.47062
1543.12915,100,112.511398
1538.977885,100,112.552316
1513.780093,100,112.587609
1540.764004,100,112.627739
1521.818318,100,112.664302
1513.30993,100,112.701175
1540.330562,100,112.737603
1547.859442,100,112.785982
1528.707897,100,112.835825
1543.878281,100,113.308585
1518.643768,100,113.350503
1532.255616,100,113.384384
1540.160458,100,113.419666
1540.160458,100,113.454137
1542.24835,100,113.493142
1536.612739,100,113.530871
1529.08386,100,113.567255
1528.032956,100,113.605654
1545.192523,100,113.641802
1541.946577,100,113.679429
1536.310967,100,113.713109
1529.531218,100,113.755351
1535.60027,100,113.788882
1520.128113,100,113.828467
1534.549366,100,113.863818
1541.041258,100,113.900371
1521.008914,100,113.947926
1531.580675,100,113.984846
1537.795312,100,114.020141
1510.534147,100,114.05435
1527.525324,100,114.095036
1540.764004,100,114.129632
1523.37406,100,114.167934
1525.739206,100,114.200973
1541.946577,100,114.255678
1549.343788,100,114.290225
1514.492503,100,114.331737
1540.462231,100,114.366173
1506.382883,100,114.403086
1550.526361,100,114.439895
1526.040978,100,114.475865
1542.24835,100,114.515482
1534.115924,100,114.549193
1536.914512,100,114.58915
1539.581431,100,114.624091
1548.161215,100,114.662915
1539.279658,100,114.696324
1512.876488,100,114.743106
1518.341995,100,114.77959
1543.878281,100,114.818232
1516.278622,100,115.309735
1531.147233,100,115.343742
1537.795312,100,115.387031
1521.008914,100,115.421721
1536.612739,100,115.455477
1544.311723,100,115.494958
1545.494296,100,115.531865
1541.211362,100,115.568611
1513.30993,100,115.604789
1535.430166,100,115.639124
1526.54861,100,115.676771
1522.191487,100,115.712804
1549.042015,100,115.747154
1534.417697,100,115.786921
1530.096329,100,115.821397
1536.48107,100,115.860215
1524.353568,100,115.896895
1515.675076,100,115.930842
1549.343788,100,115.968045
1537.795312,100,116.005731
1549.042015,100,116.045002
1538.977885,100,116.081068
1527.223551,100,116.115189
1540.462231,100,116.155168
1532.933351,100,116.189521
1550.526361,100,116.227779
1542.827377,100,116.265185
1539.279658,100,116.301972
1543.430923,100,116.339191
1523.675832,100,116.376177
1528.913756,100,116.414176
1535.298497,100,116.449741
1534.247593,100,116.492807
1542.827377,100,116.533034
1503.340002,100,116.581857
1539.581431,100,116.618607
1531.953843,100,116.662508
1523.072287,100,116.695882
1551.708934,100,116.744502
1544.311723,100,116.80106
1552.891507,100,116.836395
1538.168481,100,117.31578
1533.438189,100,117.35663
1530.77127,100,117.39376
1540.160458,100,117.428431
1551.708934,100,117.478306
1549.042015,100,117.516621
1550.224588,100,117.55512
1513.478321,100,117.592183
1545.494296,100,117.631968
1545.494296,100,117.668139
1537.36187,100,117.711661
1541.644804,100,117.748564
1544.311723,100,117.792857
1544.00995,100,117.82611
1509.460438,100,117.866127
1553.772307,100,117.899024
1541.644804,100,117.943254
1539.147989,100,117.980349
1541.211362,100,118.015908
1523.072287,100,118.063561
1540.462231,100,118.099196
1521.889714,100,118.135137
1526.285272,100,118.172679
1544.311723,100,118.217296
1546.375096,100,118.251837
1536.612739,100,118.284061
1531.580675,100,118.324199
1549.042015,100,118.359703
1545.494296,100,118.397856
1530.77127,100,118.436821
1527.223551,100,118.474788
1531.580675,100,118.511612
1538.097085,100,118.54725
1547.859442,100,118.596009
1531.449006,100,118.642277
1540.764004,100,118.688124
1539.351054,100,118.722446
1536.914512,100,118.759603
1556.439226,100,118.794689
1538.977885,100,118.837178
1549.343788,100,118.871827
1536.179298,100,119.32435
1528.406124,100,119.363141
1512.59752,100,119.397125
1525.064264,100,119.433749
1538.846216,100,119.468184
1529.385632,100,119.505232
1532.631579,100,119.540793
1525.66781,100,119.578354
1528.104352,100,119.61327
1538.398858,100,119.648456
1522.493259,100,119.682297
1531.449006,100,119.719965
1538.097085,100,119.75347
1518.812158,100,119.790349
1537.965416,100,119.826886
1541.644804,100,119.868384
1544.00995,100,119.901602
1539.581431,100,119.940127
1535.430166,100,119.972389
1544.00995,100,120.008806
1548.161215,100,120.045769
1529.96466,100,120.082668
1535.298497,100,120.118844
1532.028033,100,120.156974
1540.462231,100,120.197205
1541.946577,100,120.24001
1518.586288,100,120.276386
1527.467845,100,120.308354
1547.557669,100,120.34779
1542.827377,100,120.381339
1534.115924,100,120.41511
1551.407161,100,120.455177
1545.796069,100,120.489614
1531.580675,100,120.526902
1530.266433,100,120.565313
1545.060854,100,120.599526
1550.526361,100,120.65519
1536.310967,100,120.690176
1523.844223,100,120.723755
1538.097085,100,120.763374
1509.252866,100,120.796394
1552.891507,100,121.22075
1542.827377,100,121.259891
1542.525604,100,121.293892
1550.526361,100,121.326818
1544.311723,100,121.365632
1553.772307,100,121.4012
1522.493259,100,121.449433
1549.042015,100,121.487498
1545.494296,100,121.520377
1536.310967,100,121.5597
1541.946577,100,121.593353
1532.763248,100,121.625462
1551.708934,100,121.666095
1539.581431,100,121.698492
1538.097085,100,121.734534
1546.375096,100,121.770393
1543.12915,100,121.804581
1539.147989,100,121.842419
1537.36187,100,121.88025
1534.115924,100,121.913988
1541.065777,100,121.953415
1541.644804,100,121.988564
1531.449006,100,122.026329
1528.782087,100,122.064121
1536.033712,100,122.102159
1533.06502,100,122.136194
1540.330562,100,122.172526
1552.891507,100,122.210343
1532.329806,100,122.256057
1543.12915,100,122.289428
1546.375096,100,122.322776
1541.513135,100,122.362501
1523.072287,100,122.395895
1537.795312,100,122.435775
1540.160458,100,122.478155
1550.224588,100,122.510179
1526.040978,100,122.550422
1523.54245,100,122.586306
1551.708934,100,122.620081
1524.858405,100,122.668008
1529.215529,100,122.701219
1541.343031,100,123.16978
1551.708934,100,123.21427
1532.255616,100,123.252243
1541.946577,100,123.28457
1512.59752,100,123.322858
1551.407161,100,123.359644
1555.256653,100,123.395376
1549.042015,100,123.427966
1524.858405,100,123.470749
1542.525604,100,123.504972
1531.147233,100,123.537754
1527.223551,100,123.584558
1536.179298,100,123.617528
1552.891507,100,123.659819
1521.08031,100,123.699804
1537.965416,100,123.740625
1512.295748,100,123.778369
1544.759081,100,123.818624
1530.266433,100,123.861809
1555.256653,100,123.895704
1511.283278,100,123.946228
1540.028789,100,123.984232
1533.814152,100,124.018067
1538.846216,100,124.058952
1536.310967,100,124.093419
1546.676869,100,124.129304
1541.211362,100,124.168025
1535.128394,100,124.203587
1532.329806,100,124.243163
1532.255616,100,124.287121
1535.731939,100,124.330304
1545.796069,100,124.376767
1540.160458,100,124.415373
1549.042015,100,124.449671
1538.977885,100,124.482021
1550.224588,100,124.52259
1544.00995,100,124.557471
1544.311723,100,124.590627
1528.707897,100,124.633718
1522.265676,100,124.667601
1549.791146,100,124.705102
1542.827377,100,125.163474
1535.501562,100,125.197401
1528.707897,100,125.240501
1540.028789,100,125.273788
1542.827377,100,125.308903
1546.676869,100,125.349439
1544.00995,100,125.383641
1537.663643,100,125.423659
1504.017737,100,125.45917
1535.298497,100,125.496256
1553.772307,100,125.532383
1520.296504,100,125.577849
1540.533627,100,125.627933
1545.494296,100,125.660903
1524.556633,100,125.697501
1521.889714,100,125.751498
1540.462231,100,125.785373
1546.676869,100,125.832578
1537.663643,100,125.867057
1538.097085,100,125.909149
1541.513135,100,125.960032
1528.406124,100,125.994543
1532.255616,100,126.040043
1543.878281,100,126.076937
1533.06502,100,126.111399
1542.695708,100,126.149766
1557.621799,100,126.18345
1555.256653,100,126.223287
1536.48107,100,126.256516
1545.796069,100,126.293809
1535.298497,100,126.328945
1540.160458,100,126.366085
1540.160458,100,126.39936
1550.224588,100,126.437206
1548.161215,100,126.472099
1546.676869,100,126.51041
1535.877525,100,126.547037
1526.921779,100,126.584752
1537.965416,100,126.636424
1545.941654,100,126.672005
1535.430166,100,126.716627
1529.286925,100,127.163714
1538.168481,100,127.201413
1550.526361,100,127.235937
1545.494296,100,127.272907
1537.965416,100,127.307666
1551.105388,100,127.345556
1532.255616,100,127.379488
1541.644804,100,127.418222
1544.00995,100,127.452562
1541.946577,100,127.491565
1547.557669,100,127.537737
1543.430923,100,127.57232
1540.028789,100,127.614771
1551.708934,100,127.648348
1536.782843,100,127.686644
1529.794556,100,127.721232
1552.589734,100,127.765308
1525.305764,100,127.808906
1526.209369,100,127.843064
1541.946577,100,127.879792
1533.438189,100,127.916162
1538.544443,100,127.956001
1555.256653,100,127.990126
1525.739206,100,128.028986
1526.209369,100,128.06284
1539.581431,100,128.102559
1538.977885,100,128.13655
1544.311723,100,128.174389
1547.859442,100,128.207676
1544.311723,100,128.24738
1547.859442,100,128.280386
1529.286925,100,128.31721
1538.846216,100,128.351903
1546.676869,100,128.389659
1536.612739,100,128.432535
1516.447012,100,128.467179
1538.846216,100,128.501765
1546.676869,100,128.539116
1533.438189,100,128.583561
1540.462231,100,128.620031
1545.494296,100,128.653519
1538.398858,100,129.085014
1532.461475,100,129.120552
1550.526361,100,129.157136
1544.311723,100,129.194753
1541.513135,100,129.235249
1547.859442,100,129.27229
1546.243427,100,129.307453
1547.557669,100,129.340427
1523.844223,100,129.382801
1522.265676,100,129.416008
1552.891507,100,129.451713
1550.526361,100,129.509886
1555.256653,100,129.551414
1558.804372,100,129.590928
1525.907596,100,129.62597
1537.663643,100,129.659122
1534.620762,100,129.698741
1545.192523,100,129.734242
1532.255616,100,129.768021
1544.311723,100,129.800659
1532.631579,100,129.846125
1549.042015,100,129.880867
1542.695708,100,129.914584
1546.676869,100,129.948043
1544.311723,100,129.996228
1547.859442,100,130.033485
1555.256653,100,130.070016
1547.859442,100,130.11134
1536.48107,100,130.168035
1538.097085,100,130.207087
1541.946577,100,130.246755
1538.846216,100,130.281789
1545.494296,100,130.317271
1538.168481,100,130.350892
1545.494296,100,130.402397
1536.48107,100,130.436343
1557.621799,100,130.469956
1541.513135,100,130.511461
1542.827377,100,130.553162
1546.978642,100,130.586278
1530.469498,100,130.623471
1547.859442,100,131.073292
1545.192523,100,131.106785
1548.161215,100,131.145345
1545.060854,100,131.178206
1543.12915,100,131.211478
1550.224588,100,131.259818
1549.042015,100,131.292301
1540.462231,100,131.325321
1547.426,100,131.364516
1549.343788,100,131.397789
1550.526361,100,131.430535
1551.407161,100,131.471367
1517.02604,100,131.505185
1540.764004,100,131.543276
1536.985908,100,131.579565
1533.438189,100,131.613083
1534.115924,100,131.653466
1536.179298,100,131.688065
1534.620762,100,131.727834
1523.54245,100,131.762065
1532.631579,100,131.797985
1540.028789,100,131.834368
1546.676869,100,131.867678
1535.128394,100,131.906406
1537.663643,100,131.9432
1547.859442,100,131.978296
1537.795312,100,132.020357
1529.455315,100,132.062315
1543.708177,100,132.103952
1551.407161,100,132.140593
1556.439226,100,132.18523
1550.224588,100,132.228594
1527.223551,100,132.261927
1536.914512,100,132.301233
1542.695708,100,132.340847
1541.343031,100,132.383711
1550.224588,100,132.417363
1538.398858,100,132.451536
1548.161215,100,132.503343
1536.985908,100,132.544436
1553.772307,100,132.579784
1539.279658,100,133.061939
1549.042015,100,133.096866
1523.37406,100,133.135454
1538.544443,100,133.169568
1542.827377,100,133.210694
1546.676869,100,133.246029
1545.494296,100,133.282922
1551.708934,100,133.317336
1544.00995,100,133.355242
1552.891507,100,133.390083
1545.192523,100,133.427534
1518.812158,100,133.467066
1549.343788,100,133.511009
1542.393935,100,133.553472
1533.438189,100,133.594131
1534.417697,100,133.639392
1544.311723,100,133.67789
1540.330562,100,133.712378
1522.66165,100,133.746228
1535.731939,100,133.785419
1549.042015,100,133.819848
1544.89075,100,133.857385
1538.168481,100,133.892924
1555.256653,100,133.926881
1527.731183,100,133.966932
1537.795312,100,134.004273
1538.846216,100,134.045907
1541.513135,100,134.082357
1531.953843,100,134.122596
1517.629585,100,134.16356
1544.00995,100,134.201491
1541.343031,100,134.238361
1555.256653,100,134.284112
1543.12915,100,134.320171
1548.608573,100,134.355381
1547.557669,100,134.393114
